timestamp,experiment_id,service,pod,scenario,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p95_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_phase,label
2026-06-08 21:08:18,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.75,49.41015625,9,369.0,0.0,0.28502664489429924,0.0,369.0,369.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:18,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.640000000000001,49.09375,7,369.0,0.0,0.2532448401877488,0.0,369.0,369.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:23,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.76,49.41015625,9,370.0,0.0,0.28500987828010693,0.0,370.0,370.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:23,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.65,49.09375,7,370.0,0.0,0.25329781089346176,0.0,370.0,370.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:29,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.77,49.41015625,9,371.0,0.0,0.2849023395304717,0.0,371.0,371.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:29,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.66,49.09375,7,371.0,0.0,0.2532141591196176,0.0,371.0,371.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:34,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.779999999999999,49.41015625,9,372.0,0.0,0.28474818270384983,0.0,372.0,372.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:34,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.67,49.09375,7,372.0,0.0,0.25320391944083526,0.0,372.0,372.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:40,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.79,49.41015625,9,373.0,0.0,0.2846092840832354,0.0,373.0,373.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:40,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.680000000000001,49.09375,7,373.0,0.0,0.25313283386741686,0.0,373.0,373.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:45,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.8,49.41015625,9,374.0,0.0,0.2845968875993867,0.0,374.0,374.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:08:45,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.69,49.09375,7,374.0,0.0,0.2531440562290329,0.0,374.0,374.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:11:05,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.96,49.41015625,9,375.0,0.0,0.28462416256661527,0.0,375.0,375.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:05,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.86,49.09375,7,375.0,0.0,0.2530982427512451,0.0,375.0,375.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:10,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.97,49.41015625,9,376.0,0.0,0.28444501054145027,0.0,376.0,376.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:10,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.87,49.09375,7,376.0,0.0,0.25302814901806414,0.0,376.0,376.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:16,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.9799999999999995,49.41015625,9,377.0,0.0,0.2843114189983164,0.0,377.0,377.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:16,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.88,49.09375,7,377.0,0.0,0.25304150672091247,0.0,377.0,377.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:21,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,4.99,49.41015625,9,378.0,0.0,0.28423944963568826,0.0,378.0,378.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:21,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.89,49.09375,7,378.0,0.0,0.25309138368236495,0.0,378.0,378.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:27,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.0,49.41015625,9,379.0,0.0,0.28422980993266755,0.0,379.0,379.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:27,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.8999999999999995,49.09375,7,379.0,0.0,0.2530710317460466,0.0,379.0,379.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:33,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.01,49.41015625,9,380.0,0.0,0.2840541499034244,0.0,380.0,380.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:33,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.91,49.09375,7,380.0,0.0,0.25298361850122764,0.0,380.0,380.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:38,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.02,49.41015625,9,381.0,0.0,0.28387172168791125,0.0,381.0,381.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:38,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.91,49.09375,7,381.0,0.0,0.2529360289494305,0.0,381.0,381.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:44,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.02,49.41015625,9,382.0,0.0,0.2836994449281943,0.0,382.0,382.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:44,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.93,49.09375,7,382.0,0.0,0.2528559398628328,0.0,382.0,382.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:49,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.029999999999999,49.41015625,9,383.0,0.0,0.28400998683966994,0.0,383.0,383.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:49,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.9399999999999995,49.09375,7,383.0,0.0,0.25280314367632295,0.0,383.0,383.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:55,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.050000000000001,49.41015625,9,384.0,0.0,0.28392453895283626,0.0,384.0,384.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:11:55,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.949999999999999,49.09375,7,384.0,0.0,0.25277125007505674,0.0,384.0,384.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:00,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.0600000000000005,49.41015625,9,385.0,0.0,0.28377595833274416,0.0,385.0,385.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:00,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.96,49.09375,7,385.0,0.0,0.2530340286438178,0.0,385.0,385.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:06,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.07,49.41015625,9,386.0,0.0,0.28360313979251045,0.0,386.0,386.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:06,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.96,49.09375,7,386.0,0.0,0.25298912960304903,0.0,386.0,386.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:12,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.08,49.41015625,9,387.0,0.0,0.28342557095437315,0.0,387.0,387.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:12,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.97,49.09375,7,387.0,0.0,0.2529214496847792,0.0,387.0,387.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:17,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.09,49.41015625,9,388.0,0.0,0.2833437370146881,0.0,388.0,388.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:17,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.9799999999999995,49.09375,7,388.0,0.0,0.2528693969804042,0.0,388.0,388.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:23,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.1000000000000005,49.41015625,9,389.0,0.0,0.2832457813923457,0.0,389.0,389.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:23,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,4.989999999999999,49.09375,7,389.0,0.0,0.2528049075347701,0.0,389.0,389.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:28,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.11,49.41015625,9,390.0,0.0,0.283095412725323,0.0,390.0,390.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:28,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.0,49.09375,7,390.0,0.0,0.25275844880245407,0.0,390.0,390.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:34,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.12,49.41015625,9,391.0,0.0,0.2829426597497757,0.0,391.0,391.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:34,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.01,49.09375,7,391.0,0.0,0.2526972993158514,0.0,391.0,391.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:39,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.12,49.41015625,9,392.0,0.0,0.28299392593277045,0.0,392.0,392.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:39,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.02,49.09375,7,392.0,0.0,0.25269422457666,0.0,392.0,392.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:45,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.13,49.41015625,9,393.0,0.0,0.2829064986366825,0.0,393.0,393.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:45,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.029999999999999,49.09375,7,393.0,0.0,0.2526409593779586,0.0,393.0,393.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:51,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.15,49.41015625,9,394.0,0.0,0.28318622325922876,0.0,394.0,394.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:51,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.039999999999999,49.09375,7,394.0,0.0,0.25298386557329966,0.0,394.0,394.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:56,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.16,49.41015625,9,395.0,0.0,0.2830273264914433,0.0,395.0,395.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:12:56,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.050000000000001,49.09375,7,395.0,0.0,0.25292708363665467,0.0,395.0,395.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:13:02,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.17,49.41015625,9,396.0,0.0,0.28287784082042183,0.0,396.0,396.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:13:02,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.0600000000000005,49.09375,7,396.0,0.0,0.25285971221617526,0.0,396.0,396.0,0.0,0.0,0.0,0.0,cpu_stress,coupon-service,during_fault,1
2026-06-08 21:14:36,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.290000000000001,49.41015625,0,397.0,0.0,0.28272699235169624,0.0,397.0,397.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:36,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.2,49.09375,0,397.0,0.0,0.2527807305742323,0.0,397.0,397.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:41,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.300000000000001,49.41015625,0,398.0,0.0,0.28258022604091615,0.0,398.0,398.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:41,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.21,49.09375,0,398.0,0.0,0.2527595578836764,0.0,398.0,398.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:47,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.3100000000000005,49.41015625,0,399.0,0.0,0.2825236390122326,0.0,399.0,399.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:47,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.22,49.09375,0,399.0,0.0,0.2527869224025638,0.0,399.0,399.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:52,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.3100000000000005,49.41015625,0,400.0,0.0,0.28238042991688417,0.0,400.0,400.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:52,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.22,49.09375,0,400.0,0.0,0.25271433510170027,0.0,400.0,400.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:57,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.32,49.41015625,0,401.0,0.0,0.28224475053980935,0.0,401.0,401.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:14:57,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.2299999999999995,49.09375,0,401.0,0.0,0.2527916509742434,0.0,401.0,401.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:03,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.33,49.41015625,0,402.0,0.0,0.28211738299885397,0.0,402.0,402.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:03,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.24,49.09375,0,402.0,0.0,0.25283025880793075,0.0,402.0,402.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:08,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.34,49.41015625,0,403.0,0.0,0.28195268230314285,0.0,403.0,403.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:08,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.25,49.09375,0,403.0,0.0,0.25280002739945445,0.0,403.0,403.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
